date,stock,value,change
2014-12-15,SBUX,39.800301,-2.17579761519893
2014-12-15,AAPL,105.842504,-1.36746197916859
2014-12-15,GSPC,1989.630005,-0.8489023063360941
2014-12-16,MSFT,43.649758,1.2843278535473202
2014-12-16,IBM,145.139515,0.34343162852653003
2014-12-16,SBUX,38.934327,1.6555108298134802
2014-12-16,AAPL,104.39514799999999,2.49180737786779
2014-12-16,GSPC,1972.7399899999998,2.0352416032282
2014-12-17,MSFT,44.210364,3.8915580971014
2014-12-17,IBM,145.63797,3.78463734423103
2014-12-17,SBUX,39.578889000000004,-0.509701017630876
2014-12-17,AAPL,106.99647399999999,2.9613359034616296
2014-12-17,GSPC,2012.890015,2.40152043279921
2014-12-18,MSFT,45.930836,0.29461035719010303
2014-12-18,IBM,151.149839,0.526383623868777
2014-12-18,SBUX,39.377155,-0.7372193344085041
2014-12-18,AAPL,110.164999,-0.7723060933355
2014-12-18,GSPC,2061.22998,0.45700489956972395
2014-12-19,MSFT,46.066153,0.67142137959729
2014-12-19,IBM,151.94546699999998,1.84846909582369
2014-12-19,SBUX,39.086859000000004,1.3846904403344398
2014-12-19,AAPL,109.31418799999999,1.03775550160057
2014-12-19,GSPC,2070.649902,0.381046404434614
2014-12-22,MSFT,46.375451,0.9795786136937
2014-12-22,IBM,154.754132,0.495542180418166
2014-12-22,SBUX,39.628091,1.10504187547163
2014-12-22,AAPL,110.44860200000001,-0.35417107407117704
2014-12-22,GSPC,2078.540039,0.174636183662184
2014-12-23,MSFT,46.829735,-0.639837060790537
2014-12-23,IBM,155.521004,-0.25887435757551897
2014-12-23,SBUX,40.065998,-0.19649329588645398
2014-12-23,AAPL,110.057425,-0.4709432371327879
2014-12-23,GSPC,2082.169922,-0.0139296508385534
2014-12-24,MSFT,46.530101,-0.540089092005205
2014-12-24,IBM,155.1184,0.321337765216751
2014-12-24,SBUX,39.987271,0.689066778275522
2014-12-24,AAPL,109.53911699999999,1.7676954617043301
2014-12-24,GSPC,2081.8798829999996,0.33095747051799895
2014-12-26,MSFT,46.278797,-0.8980786600827091
2014-12-26,IBM,155.61685400000002,-1.12726478842709
2014-12-26,SBUX,40.262809999999995,0.6721214937556501
2014-12-26,AAPL,111.475435,-0.0701759988646893
2014-12-26,GSPC,2088.77002,0.0861774145915816
2014-12-29,MSFT,45.863177,-0.9062172034004471
2014-12-29,IBM,153.86264,-0.28658158991682897
2014-12-29,SBUX,40.533425,-0.716189169802448
2014-12-29,AAPL,111.39720600000001,-1.2202675891170902
2014-12-29,GSPC,2090.570068,-0.48886043842468796
2014-12-30,MSFT,45.447557,-1.2122499785852099
2014-12-30,IBM,153.421698,0.243673486132326
2014-12-30,SBUX,40.243128999999996,0.317890291284245
2014-12-30,AAPL,110.03786200000002,-1.9018835534990701
2014-12-30,GSPC,2080.350098,-1.0310858744699498
2014-12-31,MSFT,44.896619,0.66737987553138
2014-12-31,IBM,153.795546,1.00972039853482
2014-12-31,SBUX,40.371058000000005,-0.743450914761744
2014-12-31,AAPL,107.94507,-0.951255115217394
2014-12-31,GSPC,2058.899902,-0.0339963588963275
2015-01-02,MSFT,45.19625,-0.919582929999718
2015-01-02,IBM,155.348451,-1.57349299865244
2015-01-02,SBUX,40.070919,-1.91552631972329
2015-01-02,AAPL,106.918237,-2.8171611172376605
2015-01-02,GSPC,2058.199951,-1.8278105089703198
2015-01-05,MSFT,44.780633,-1.46773271382743
2015-01-05,IBM,152.904054,-2.15659684209551
2015-01-05,SBUX,39.30335,-0.813714352593355
2015-01-05,AAPL,103.906178,0.009414262162545609
2015-01-05,GSPC,2020.5799559999998,-0.8893471870112909
2015-01-06,MSFT,44.123373,1.27053296673397
2015-01-06,IBM,149.60653,-0.653555697067491
2015-01-06,SBUX,38.983533,2.4611853420263397
2015-01-06,AAPL,103.91596,1.40221867747745
2015-01-06,GSPC,2002.609985,1.1629842642575199
2015-01-07,MSFT,44.683975,2.9418130325245295
2015-01-07,IBM,148.62876799999998,2.17348905159463
2015-01-07,SBUX,39.94299,1.6136949186828402
2015-01-07,AAPL,105.373089,3.8422267377964103
2015-01-07,GSPC,2025.9000239999998,1.78882810457975
2015-01-08,MSFT,45.998494,-0.8405144742347379
2015-01-08,IBM,151.859198,0.435552807278755
2015-01-08,SBUX,40.587548,-3.27311962772425
2015-01-08,AAPL,109.42176200000002,0.10725014645624499
2015-01-08,GSPC,2062.139893,-0.840381104057334
2015-01-09,MSFT,45.61187,-1.25026665207982
2015-01-09,IBM,152.520625,-1.6780832100576601
2015-01-09,SBUX,39.259069000000004,0.551449653581965
2015-01-09,AAPL,109.53911699999999,-2.46406678629699
2015-01-09,GSPC,2044.810059,-0.80936852433588
2015-01-12,MSFT,45.0416,-0.515015008347842
2015-01-12,IBM,149.96120200000001,0.236509173886204
2015-01-12,SBUX,39.475563,0.797706165710662
2015-01-12,AAPL,106.84,0.887872519655552
2015-01-12,GSPC,2028.2600100000002,-0.25785554979215697
2015-01-13,MSFT,44.809629,-0.8628167843121449
2015-01-13,IBM,150.315874,-0.6440876630235319
2015-01-13,SBUX,39.790462,-0.556454961493028
2015-01-13,AAPL,107.78860300000001,-0.38105420106427507
2015-01-13,GSPC,2023.030029,-0.581306694978381
2015-01-14,MSFT,44.423004,-1.04438682264712
2015-01-14,IBM,149.347708,-0.7894711045716221
2015-01-14,SBUX,39.569046,-1.04451090380091
2015-01-14,AAPL,107.37787,-2.71402850512866
2015-01-14,GSPC,2011.27002,-0.9247876125553729
2015-01-15,MSFT,43.959056,1.67107091653653
2015-01-15,IBM,148.168651,1.6626715458183998
2015-01-15,SBUX,39.155743,1.2942928959361102
2015-01-15,AAPL,104.463604,-0.7770103355806149
2015-01-15,GSPC,1992.6700440000002,1.3424199395451901
2015-01-16,MSFT,44.693643,0.324388414701396
2015-01-16,IBM,150.63220900000002,-0.120912387336757
2015-01-16,SBUX,39.662533,0.756731800260952
2015-01-16,AAPL,103.651911,2.5757180685264904
2015-01-16,GSPC,2019.4200440000002,0.15499524278268398
2015-01-20,MSFT,44.838623999999996,-1.01315107261098
2015-01-20,IBM,150.450076,-3.0965281798860596
2015-01-20,SBUX,39.962672,0.0861854282416492
2015-01-20,AAPL,106.321692,0.7634312290665999
2015-01-20,GSPC,2022.550049,0.47316238254433796
2015-01-21,MSFT,44.384341,2.6350239153038304
2015-01-21,IBM,145.791347,2.16977006186793
2015-01-21,SBUX,39.997114,1.7837336963861798
2015-01-21,AAPL,107.133385,2.60155039439853
2015-01-21,GSPC,2032.119995,1.5269721805970502
2015-01-22,MSFT,45.553878999999995,0.10608756281764802
2015-01-22,IBM,148.95468400000001,0.30889730194723203
2015-01-22,SBUX,40.710556,6.62315935945459
2015-01-22,AAPL,109.92051399999998,0.5160156001453889
2015-01-22,GSPC,2063.149902,-0.549152244779552
2015-01-23,MSFT,45.602206,-0.360326866643259
2015-01-23,IBM,149.414801,0.31436778475513105
2015-01-23,SBUX,43.406881,-0.11335069202507599
2015-01-23,AAPL,110.487721,0.10620908725233501
2015-01-23,GSPC,2051.820068,0.256846108593569
2015-01-26,MSFT,45.437889,-9.253348015353449
2015-01-26,IBM,149.884513,-1.7203898844439
2015-01-26,SBUX,43.357679,0.24965358500854998
2015-01-26,AAPL,110.605069,-3.5013250613315
2015-01-26,GSPC,2057.090088,-1.3387862379316497
2015-01-27,MSFT,41.233363,-3.4458528158375
2015-01-27,IBM,147.305915,-1.3795766449704299
2015-01-27,SBUX,43.465923,-0.8716299433006359
2015-01-27,AAPL,106.732426,5.65328759603009
2015-01-27,GSPC,2029.550049,-1.34956095384273
2015-01-28,MSFT,39.812521999999994,1.99077315423525
2015-01-28,IBM,145.273717,2.5931986031582
2015-01-28,SBUX,43.087061,1.6900804629027701
2015-01-28,AAPL,112.76631699999999,3.11334988443401
2015-01-28,GSPC,2002.160034,0.953468537770243
2015-01-29,MSFT,40.605098999999996,-3.83241277160783
2015-01-29,IBM,149.040953,-1.3956767976383
2015-01-29,SBUX,43.815267,-1.70690960299294
2015-01-29,AAPL,116.27712700000001,-1.4634124904032
2015-01-29,GSPC,2021.25,-1.2991965367965401
2015-01-30,MSFT,39.048944,2.17820999205511
2015-01-30,IBM,146.960823,0.880572776868563
2015-01-30,SBUX,43.06738,0.52553231703437
2015-01-30,AAPL,114.57551299999999,1.25468868727649
2015-01-30,GSPC,1994.9899899999998,1.29624640372255
2015-02-02,MSFT,39.899512,0.775192438443854
2015-02-02,IBM,148.25492,2.46346630519918
2015-02-02,SBUX,43.293713000000004,0.935327492007907
2015-02-02,AAPL,116.013079,0.0168627538969041
2015-02-02,GSPC,2020.8499760000002,1.4439494938539699
2015-02-03,MSFT,40.20881,0.576928290093646
2015-02-03,IBM,151.90713,-0.9528578414982951
2015-02-03,SBUX,43.698651,0.23731396193443802
2015-02-03,AAPL,116.032642,0.76695831850489
2015-02-03,GSPC,2050.030029,-0.415604595029083
2015-02-04,MSFT,40.440785999999996,1.45793654950226
2015-02-04,IBM,150.459671,0.60524790061519
2015-02-04,SBUX,43.802354,1.05975582956111
2015-02-04,AAPL,116.922564,0.7137544469175379
2015-02-04,GSPC,2041.5100100000002,1.0291406800400602
2015-02-05,MSFT,41.030387,-0.0942301616604291
2015-02-05,IBM,151.370325,-0.0574009469821883
2015-02-05,SBUX,44.266552000000004,-0.7139657048509109
2015-02-05,AAPL,117.757104,-0.84208932312058
2015-02-05,GSPC,2062.52002,-0.341817239669748
2015-02-06,MSFT,40.991724,-0.117894529149348
2015-02-06,IBM,151.28343700000002,-0.618938872997709
2015-02-06,SBUX,43.950503999999995,-0.20224796512003998
2015-02-06,AAPL,116.76548400000001,0.664257084739182
2015-02-06,GSPC,2055.469971,-0.42471946188310206
2015-02-09,MSFT,40.943397,0.566565104502691
2015-02-09,IBM,150.34708500000002,1.80417132796423
2015-02-09,SBUX,43.861615,2.65705902530036
2015-02-09,AAPL,117.54110700000001,1.92114491485945
2015-02-09,GSPC,2046.7399899999998,1.06755611884047
2015-02-10,MSFT,41.175368,-0.51642525696431
2015-02-10,IBM,153.059604,-0.227043577089089
2015-02-10,SBUX,45.027044000000004,-0.427725168900711
2015-02-10,AAPL,119.79924199999999,2.34387877011776
2015-02-10,GSPC,2068.590088,-0.00290337850637086
2015-02-11,MSFT,40.962728000000006,1.67531566745262
2015-02-11,IBM,152.71209199999998,0.202279987101466
2015-02-11,SBUX,44.834452,1.1455030162964999
2015-02-11,AAPL,122.60719099999999,1.2652161650127098
2015-02-11,GSPC,2068.530029,0.9644506350069549
2015-02-12,MSFT,41.648983,1.8101642481882398
2015-02-12,IBM,153.020998,1.18596403351127
2015-02-12,SBUX,45.348032,-0.27224334674545897
2015-02-12,AAPL,124.158437,0.490275985030315
2015-02-12,GSPC,2088.47998,0.40747386048680106
2015-02-13,MSFT,42.402898,0.0459190312888588
2015-02-13,IBM,154.835772,0.34913508229869394
2015-02-13,SBUX,45.224575,0.491370012874637
2015-02-13,AAPL,124.767156,0.5901793577790629
2015-02-13,GSPC,2096.98999,0.159757462647682
2015-02-17,MSFT,42.422369,-0.11473899536351401
2015-02-17,IBM,155.376358,0.764162589008541
2015-02-17,SBUX,45.446795,1.05400611858327
2015-02-17,AAPL,125.503506,0.696236326656883
2015-02-17,GSPC,2100.340088,-0.0314309098689124
2015-02-18,MSFT,42.373694,-0.0689153983129202
2015-02-18,IBM,156.56368600000002,1.04815110191007
2015-02-18,SBUX,45.925807,0.182794828188869
2015-02-18,AAPL,126.377307,-0.20976076029219395
2015-02-18,GSPC,2099.679932,-0.10620575860225698
2015-02-19,MSFT,42.344491999999995,0.827588154794718
2015-02-19,IBM,158.20471,-0.146443174795498
2015-02-19,SBUX,46.009757,0.364926943648057
2015-02-19,AAPL,126.11221699999999,0.8174410255589999
2015-02-19,GSPC,2097.449951,0.612653379112734
2015-02-20,MSFT,42.69493,0.6611956033187071
2015-02-20,IBM,157.97303,-0.452178450967223
2015-02-20,SBUX,46.177659000000006,0.074858710356019
2015-02-20,AAPL,127.14311000000001,2.70270327664629
2015-02-20,GSPC,2110.300049,-0.0303339328596048
2015-02-23,MSFT,42.977227,-0.13590220699907501
2015-02-23,IBM,157.25871,1.1785636547571698
2015-02-23,SBUX,46.212227,-0.13892427214122302
2015-02-23,AAPL,130.57941100000002,-0.6240616294401911
2015-02-23,GSPC,2109.659912,0.27587707226623304
2015-02-24,MSFT,42.918820000000004,-0.226807260777428
2015-02-24,IBM,159.11210400000002,-1.22550764585452
2015-02-24,SBUX,46.148027,0.866780285102981
2015-02-24,AAPL,129.764515,-2.55731622778383
2015-02-24,GSPC,2115.47998,-0.0765723625519773
2015-02-25,MSFT,42.821477,0.159128093596578
2015-02-25,IBM,157.162173,-1.19157426004793
2015-02-25,SBUX,46.548029,0.307660717492471
2015-02-25,AAPL,126.446026,1.26563012743477
2015-02-25,GSPC,2113.860107,-0.14760281390749302
2015-02-26,MSFT,42.889618,-0.476630498317799
2015-02-26,IBM,155.289469,0.665137827214807
2015-02-26,SBUX,46.691239,-1.1211053962393402
2015-02-26,AAPL,128.04636499999998,-1.50283063482513
2015-02-26,GSPC,2110.73999,-0.295630443804688
2015-02-27,MSFT,42.685193,0.0684218529830756
2015-02-27,IBM,156.322358,-0.9015728895287142
2015-02-27,SBUX,46.167781,0.7915346851952891
2015-02-27,AAPL,126.122045,0.490417040097941
2015-02-27,GSPC,2104.5,0.6124919458303649
2015-03-02,MSFT,42.714399,-1.36737028653967
2015-03-02,IBM,154.912998,0.34272398498155604
2015-03-02,SBUX,46.533215000000006,-0.24408801326106697
2015-03-02,AAPL,126.740569,0.20915954701134498
2015-03-02,GSPC,2117.389893,-0.4538542491286
2015-03-03,MSFT,42.130334999999995,-0.508313071804439
2015-03-03,IBM,155.443922,-0.999813939331763
2015-03-03,SBUX,46.419633000000005,-1.00000359761568
2015-03-03,AAPL,127.00565900000001,-0.633895376268231
2015-03-03,GSPC,2107.780029,-0.438850348363368
2015-03-04,MSFT,41.916181,0.11611506305881901
2015-03-04,IBM,153.889772,1.1039986465117502
2015-03-04,SBUX,45.955434999999994,0.612508618403894
2015-03-04,AAPL,126.200576,-1.65706375222883
2015-03-04,GSPC,2098.530029,0.119608009669323
2015-03-05,MSFT,41.964852,-1.73973448065539
2015-03-05,IBM,155.58871299999998,-1.66273308013031
2015-03-05,SBUX,46.236916,-1.5059222375471597
2015-03-05,AAPL,124.109352,0.150300518852118
2015-03-05,GSPC,2101.040039,-1.41739464490044
2015-03-06,MSFT,41.234775,1.1567469447814398
2015-03-06,IBM,153.001688,1.43217962405748
2015-03-06,SBUX,45.540624,0.8891775395962879
2015-03-06,AAPL,124.29588899999999,0.42654025347531294
2015-03-06,GSPC,2071.26001,0.394442125110118
2015-03-09,MSFT,41.711757,-1.9136523067105502
2015-03-09,IBM,155.192947,-1.8411435926917499
2015-03-09,SBUX,45.945561,-0.9243352148861469
2015-03-09,AAPL,124.82606100000001,-2.0685832584270902
2015-03-09,GSPC,2079.429932,-1.69613303421469
2015-03-10,MSFT,40.913539,-0.118960620835071
2015-03-10,IBM,152.335622,-0.640007233501835
2015-03-10,SBUX,45.52087,-0.824476772961504
2015-03-10,AAPL,122.24393,-1.82314982838003
2015-03-10,GSPC,2044.160034,-0.19176796017918601
2015-03-11,MSFT,40.864868,-2.28680048593329
2015-03-11,IBM,151.360663,0.752546915046217
2015-03-11,SBUX,45.145561,2.14395165008583
2015-03-11,AAPL,120.01523999999999,1.8079178944274
2015-03-11,GSPC,2040.2399899999998,1.26014395982896
2015-03-12,MSFT,39.93037,0.8776202173934259
2015-03-12,IBM,152.499723,-2.34206720493518
2015-03-12,SBUX,46.113459999999996,-0.0963775001919204
2015-03-12,AAPL,122.18501699999999,-0.6910413573867309
2015-03-12,GSPC,2065.949951,-0.6074711051894179
2015-03-13,MSFT,40.280807,0.43499376762734293
2015-03-13,IBM,148.928077,1.81488410677591
2015-03-13,SBUX,46.069016999999995,0.814666829118569
2015-03-13,AAPL,121.340668,1.1004134244588202
2015-03-13,GSPC,2053.399902,1.35336711436153
2015-03-16,MSFT,40.456026,0.336862053628294
2015-03-16,IBM,151.630949,-0.0763907373553293
2015-03-16,SBUX,46.444326000000004,0.36150594585010404
2015-03-16,AAPL,122.675917,1.67267223280671
2015-03-16,GSPC,2081.189941,-0.332017364867711
2015-03-17,MSFT,40.592307,1.91846203764669
2015-03-17,IBM,151.515117,1.81574291362624
2015-03-17,SBUX,46.612225,1.5361764000753
2015-03-17,AAPL,124.727883,1.12562962365038
2015-03-17,GSPC,2074.280029,1.21584215474313
2015-03-18,MSFT,41.371055,-0.494115994866451
2015-03-18,IBM,154.266242,0.0
2015-03-18,SBUX,47.328271,2.0033438364988996
2015-03-18,AAPL,126.13185700000001,-0.755040814153718
2015-03-18,GSPC,2099.5,-0.487257918552039
2015-03-19,MSFT,41.166634,1.39512985200588
2015-03-19,IBM,154.266242,1.92103597104542
2015-03-19,SBUX,48.276419,-0.306876531169382
2015-03-19,AAPL,125.17951000000001,-1.25490106168333
2015-03-19,GSPC,2089.27002,0.9012754607946729
2015-03-20,MSFT,41.740961999999996,-0.0466424324384303
2015-03-20,IBM,157.229752,1.07441052250723
2015-03-20,SBUX,48.12827,-0.0923407386137163
2015-03-20,AAPL,123.608631,1.0405066293469398
2015-03-20,GSPC,2108.100098,-0.174573114601688
2015-03-23,MSFT,41.721493,0.0933283955106654
2015-03-23,IBM,158.91904499999998,-0.990101595438112
2015-03-23,SBUX,48.083828000000004,0.564851034738751
2015-03-23,AAPL,124.89478700000001,-0.40877046373440296
2015-03-23,GSPC,2104.419922,-0.613942201598301
2015-03-24,MSFT,41.760431,-3.35664878554533
2015-03-24,IBM,157.345585,-2.3312907063773
2015-03-24,SBUX,48.35543,-2.19567275071279
2015-03-24,AAPL,124.384254,-2.61268037994584
2015-03-24,GSPC,2091.5,-1.4558905570165
2015-03-25,MSFT,40.35868,-0.6029904843270351
2015-03-25,IBM,153.677402,0.873115358886662
2015-03-25,SBUX,47.293703,-0.7204701226292161
2015-03-25,AAPL,121.134491,0.697034340120361
2015-03-25,GSPC,2061.050049,-0.237750024672003
2015-03-26,MSFT,40.115321,-0.5823784882588909
2015-03-26,IBM,155.019183,-0.118315034598013
2015-03-26,SBUX,46.952965999999996,-0.0105190372850998
2015-03-26,AAPL,121.97883999999999,-0.796843124594399
2015-03-26,GSPC,2056.149902,0.23685617450666896
2015-03-27,MSFT,39.881698,-0.0244122003029977
2015-03-27,IBM,154.835772,1.4152143084868003
2015-03-27,SBUX,46.948027,0.9571925141816869
2015-03-27,AAPL,121.00686,2.53144243227202
2015-03-27,GSPC,2061.02002,1.22366448434596
2015-03-30,MSFT,39.871961999999996,-0.7324194380000759
2015-03-30,IBM,157.02703,-1.33398753068181
2015-03-30,SBUX,47.39741,-1.33361717444055
2015-03-30,AAPL,124.070079,-1.53517674474923
2015-03-30,GSPC,2086.23999,-0.879577473730623
2015-03-31,MSFT,39.579932,0.147567206532852
2015-03-31,IBM,154.932309,-0.8224346543495931
2015-03-31,SBUX,46.76531,-1.7740243783265803
2015-03-31,AAPL,122.165384,-0.14465963615356603
2015-03-31,GSPC,2067.889893,-0.396537167078264
2015-04-01,MSFT,39.638339,-1.05599278516692
2015-04-01,IBM,153.65809199999998,0.7978414830245251
2015-04-01,SBUX,45.935682,1.4728049536741399
2015-04-01,AAPL,121.98866000000001,0.8611669314180559
2015-04-01,GSPC,2059.689941,0.35296671869311896
2015-04-02,MSFT,39.219761,3.1273240038357204
2015-04-02,IBM,154.88404,0.9909607213241608
2015-04-02,SBUX,46.612225,0.13772352639247598
2015-04-02,AAPL,123.03918600000002,1.61985223146714
2015-04-02,GSPC,2066.959961,0.660881500258529
2015-04-06,MSFT,40.446290000000005,-0.048135440852550004
2015-04-06,IBM,156.41888,0.0185227000730396
2015-04-06,SBUX,46.676421000000005,-0.47608620206763497
2015-04-06,AAPL,125.03223899999999,-1.0522158209132
2015-04-06,GSPC,2080.6201170000004,-0.206190402800954
2015-04-07,MSFT,40.426821000000004,-0.264871185394466
2015-04-07,IBM,156.447853,-0.135744272566013
2015-04-07,SBUX,46.454201,1.23312636461017
2015-04-07,AAPL,123.71663000000001,-0.325374203936849
2015-04-07,GSPC,2076.330078,0.26825330225747196
2015-04-08,MSFT,40.319742,0.144859557881106
2015-04-08,IBM,156.235484,0.302743005551784
2015-04-08,SBUX,47.02704,0.7245576162139951
2015-04-08,AAPL,123.31408799999998,0.764331160605101
2015-04-08,GSPC,2081.899902,0.445748135685339
2015-04-09,MSFT,40.378149,0.578597597428249
2015-04-09,IBM,156.708476,0.320318347043341
2015-04-09,SBUX,47.367778,0.43786305534534203
2015-04-09,AAPL,124.256616,0.426675872132237
2015-04-09,GSPC,2091.179932,0.520286505886376
2015-04-10,MSFT,40.611776,0.0958712074054633
2015-04-10,IBM,157.210442,-0.294729150370307
2015-04-10,SBUX,47.575184,0.68507774977812
2015-04-10,AAPL,124.78678899999998,-0.19669550115598
2015-04-10,GSPC,2102.060059,-0.458128061506539
2015-04-13,MSFT,40.650711,-0.263402526957036
2015-04-13,IBM,156.747097,-0.0492685360546062
2015-04-13,SBUX,47.901111,-0.412372481297976
2015-04-13,AAPL,124.541339,-0.433579728896282
2015-04-13,GSPC,2092.429932,0.162975875456933
2015-04-14,MSFT,40.543636,1.46457757266763
2015-04-14,IBM,156.66987,1.12754290279298
2015-04-14,SBUX,47.70358,-0.331264445980788
2015-04-14,AAPL,124.00135300000001,0.38004424032373296
2015-04-14,GSPC,2095.840088,0.514819573391047
2015-04-15,MSFT,41.137429,-0.236626357957367
2015-04-15,IBM,158.43639,-0.609272907568765
2015-04-15,SBUX,47.545555,0.22850295889910396
2015-04-15,AAPL,124.472613,-0.48114921472725
2015-04-15,GSPC,2106.6298829999996,-0.0778443813616039
2015-04-16,MSFT,41.040087,-1.28083792804826
2015-04-16,IBM,157.47108,-1.50800388236368
2015-04-16,SBUX,47.654198,-1.30570238533864
2015-04-16,AAPL,123.87371399999999,-1.12546395436242
2015-04-16,GSPC,2104.98999,-1.1311245237798
2015-04-17,MSFT,40.51443,3.0994734468682004
2015-04-17,IBM,155.09641000000002,3.4169449828013505
2015-04-17,SBUX,47.031976,0.7349893187562471
2015-04-17,AAPL,122.47956,2.2845681352872202
2015-04-17,GSPC,2081.179932,0.923513133318071
2015-04-20,MSFT,41.770164,-0.629224247240205
2015-04-20,IBM,160.395969,-1.14348197865247
2015-04-20,SBUX,47.377656,0.8338508768774809
2015-04-20,AAPL,125.277689,-0.54074832111566
2015-04-20,GSPC,2100.399902,-0.148060519191556
2015-04-21,MSFT,41.507335999999995,0.8208308044630949
2015-04-21,IBM,158.56187,0.6696742413544929
2015-04-21,SBUX,47.772715000000005,-0.0620207580833535
2015-04-21,AAPL,124.600252,1.34740417699958
2015-04-21,GSPC,2097.290039,0.5087480415959791
2015-04-22,MSFT,41.848040999999995,0.8141384682738091
2015-04-22,IBM,159.623718,2.95113975480762
2015-04-22,SBUX,47.743086,2.2548626203174202
2015-04-22,AAPL,126.27912099999999,0.816360608021647
2015-04-22,GSPC,2107.959961,0.23577160344365697
2015-04-23,MSFT,42.188742,10.4522362861637
2015-04-23,IBM,164.334437,-0.270210558484468
2015-04-23,SBUX,48.819627000000004,4.87558210962981
2015-04-23,AAPL,127.310014,0.470425680732392
2015-04-23,GSPC,2112.929932,0.225280021259128
2015-04-24,MSFT,46.598409000000004,0.334236733275594
2015-04-24,IBM,163.890388,0.5595453224505219
2015-04-24,SBUX,51.199868,-1.87114544904686
2015-04-24,AAPL,127.90891299999998,1.81915547980616
2015-04-24,GSPC,2117.689941,-0.41413139998477505
2015-04-27,MSFT,46.754158000000004,2.35269983901753
2015-04-27,IBM,164.807429,1.86844914618503
2015-04-27,SBUX,50.241844,-0.511103852000337
2015-04-27,AAPL,130.235775,-1.57557245695354
2015-04-27,GSPC,2108.919922,0.276923174705536
2015-04-28,MSFT,47.854143,-0.203413944744549
2015-04-28,IBM,167.886772,0.27598660363784006
2015-04-28,SBUX,49.985056,0.0790376227646927
2015-04-28,AAPL,128.18381599999998,-1.47058658325479
2015-04-28,GSPC,2114.76001,-0.374033552866364
2015-04-29,MSFT,47.756801,-0.856100055780545
2015-04-29,IBM,168.35011699999998,-1.7832574479291898
2015-04-29,SBUX,50.024563,-2.11253619546861
2015-04-29,AAPL,126.29876200000001,-2.7129965058564802
2015-04-29,GSPC,2106.850098,-1.01289066651005
2015-04-30,MSFT,47.347955,0.0411211001615557
2015-04-30,IBM,165.348001,1.3894591927966398
2015-04-30,SBUX,48.967776,1.4320274623050002
2015-04-30,AAPL,122.872281,3.03635284511402
2015-04-30,GSPC,2085.51001,1.0923001515586102
2015-05-01,MSFT,47.367425,-0.8631290385745061
2015-05-01,IBM,167.645444,0.172743137594595
2015-05-01,SBUX,49.669008000000005,0.31815412943219
2015-05-01,AAPL,126.603117,-0.193873583696988
2015-05-01,GSPC,2108.290039,0.294074860920977
2015-05-04,MSFT,46.958583000000004,-1.3267074093781699
2015-05-04,IBM,167.93504,-0.511581740177617
2015-05-04,SBUX,49.827032,-1.74985337276361
2015-05-04,AAPL,126.35766699999999,-2.2532973800473903
2015-05-04,GSPC,2114.48999,-1.1837383538524098
2015-05-05,MSFT,46.33558,-2.77310869962133
2015-05-05,IBM,167.07591499999998,-1.00709847975396
2015-05-05,SBUX,48.955132,-0.9714630122946009
2015-05-05,AAPL,123.510453,-0.6279816656489761
2015-05-05,GSPC,2089.459961,-0.445572500730963
2015-05-06,MSFT,45.050644,0.9075253175071241
2015-05-06,IBM,165.393296,0.552779962738037
2015-05-06,SBUX,48.479551,0.8583660356095241
2015-05-06,AAPL,122.73483,0.618519616640203
2015-05-06,GSPC,2080.149902,0.377381360470813
2015-05-07,MSFT,45.45949,2.24839082004659
2015-05-07,IBM,166.307557,0.988354365640765
2015-05-07,SBUX,48.895683,0.8713264113725642
2015-05-07,AAPL,123.49396899999999,1.8840814809345001
2015-05-07,GSPC,2088.0,1.3457901340996101
2015-05-08,MSFT,46.481597,-0.795813878770124
2015-05-08,IBM,167.95126499999998,-0.9034037344106959
2015-05-08,SBUX,49.321723999999996,-0.56247222826194
2015-05-08,AAPL,125.820696,-1.01865197121465
2015-05-08,GSPC,2116.100098,-0.50895607491248
2015-05-11,MSFT,46.11169,-0.0422213976542626
2015-05-11,IBM,166.433987,-0.33309482635899396
2015-05-11,SBUX,49.044303,0.424240915402554
2015-05-11,AAPL,124.53902099999999,-0.356235336071897
2015-05-11,GSPC,2105.330078,-0.294963771471849
2015-05-12,MSFT,46.092221,0.5913470735116021
2015-05-12,IBM,165.879604,1.0143628025540798
2015-05-12,SBUX,49.252369,-0.241397525467261
2015-05-12,AAPL,124.09536899999999,0.11122494023125
2015-05-12,GSPC,2099.1201170000004,-0.030495491649841
2015-05-13,MSFT,46.364785999999995,2.28847384305839
2015-05-13,IBM,167.562225,1.02739922437769
2015-05-13,SBUX,49.133475,1.95604117152309
2015-05-13,AAPL,124.23339399999999,2.33314401762219
2015-05-13,GSPC,2098.47998,1.0779287015166
2015-05-14,MSFT,47.425832,-0.862072382831364
2015-05-14,IBM,169.283758,-0.453897059634034
2015-05-14,SBUX,50.094546,0.47468041730530797
2015-05-14,AAPL,127.13193799999999,-0.139583335856965
2015-05-14,GSPC,2121.100098,0.0768413523499908
2015-05-15,MSFT,47.016987,-0.600417036506396
2015-05-15,IBM,168.515384,-0.115431597627912
2015-05-15,SBUX,50.332335,0.7480320553377908
2015-05-15,AAPL,126.95448300000001,1.10274010568023
2015-05-15,GSPC,2122.72998,0.30479481898116806
2015-05-18,MSFT,46.734689,-0.251564742412228
2015-05-18,IBM,168.320864,0.24268886832711
2015-05-18,SBUX,50.708837,0.468930099895605
